YEAR_BUILT,ASSESSCLAS,BLDG_DESC,BLDG_FEET,GARAGE,FIREPLACE,BASEMENT,BSMTDEVL,ASSESSMENT,LATITUDE,LONGITUDE,age
1969.0,Residential,1 Storey & Basement,1039,Y,Y,Y,Y,360000,53.51565980149999,-113.29976897690001,49.0
1960.0,Residential,1 Storey & Basement,1168,Y,Y,Y,Y,326000,53.5175501095,-113.3164400539,58.0
1978.0,Residential,1 Storey & Basement,1075,Y,Y,Y,Y,409000,53.5275891274,-113.06193909379999,40.0
1976.0,Residential,Split Level & Crawl Space,1089,N,Y,Y,Y,364000,53.539126209399996,-113.315561857,42.0
1979.0,Residential,1 Storey & Basement,1463,Y,Y,Y,Y,437000,53.469779029499996,-113.0595561737,39.0
1961.0,Residential,1 Storey & Basement,1550,Y,Y,Y,Y,377000,53.5202201144,-113.30775395389999,57.0
1970.0,Residential,1 Storey & Basement,1077,Y,Y,Y,Y,345000,53.53711534479999,-113.3079488346,48.0
1958.0,Residential,1 Storey & Basement,1259,Y,Y,Y,Y,351000,53.5158252536,-113.310510064,60.0
1981.0,Residential,Split Level,1429,Y,Y,N,N,398000,53.519391159099996,-113.326655427,37.0
1993.0,Residential,1 Storey & Basement,1786,Y,Y,Y,Y,589000,53.5019515106,-113.0334812397,25.0
1997.0,Residential,2 Storey & Basement,2623,Y,N,Y,Y,525000,53.4623655299,-113.08931578309999,21.0
1969.0,Residential,1 Storey & Basement,1171,Y,N,Y,Y,327000,53.516534113999995,-113.2995888673,49.0
1959.0,Residential,1 Storey & Basement,1101,Y,N,Y,Y,323000,53.516454746,-113.3051712677,59.0
1969.0,Residential,1 Storey & Basement,1271,Y,Y,Y,Y,301000,53.5174885504,-113.2994140051,49.0
1962.0,Residential,1 Storey & Basement,1034,Y,N,Y,Y,276000,53.5249808856,-113.3099450132,56.0
1992.0,Residential,Split Entry,1386,Y,Y,Y,Y,564000,53.502965056899995,-113.0128850061,26.0
1989.0,Residential,Split Entry,1352,Y,Y,Y,Y,562000,53.4934489562,-113.0340679948,29.0
1980.0,Residential,2 Storey & Basement,2705,Y,Y,Y,N,566000,53.4740508095,-113.09359739899999,38.0
2001.0,Residential,2 Storey & Basement,2566,Y,Y,Y,N,615000,53.5209247601,-113.0217212353,17.0
1956.0,Residential,1 Storey & Basement,1211,Y,Y,Y,Y,344000,53.515296020200005,-113.31091032190001,62.0
1970.0,Residential,1 Storey & Basement,1208,Y,N,Y,N,403000,53.5205295503,-113.3246588981,48.0
1969.0,Residential,1 Storey & Basement,1432,Y,Y,Y,Y,363000,53.5126888974,-113.30794469860001,49.0
1976.0,Residential,1 Storey & Basement,1807,Y,Y,Y,N,478000,53.5095507088,-113.0739939982,42.0
1956.0,Residential,1 Storey & Basement,1057,Y,Y,Y,Y,362000,53.51482553100001,-113.3091744542,62.0
1979.0,Residential,1 Storey & Basement,2029,Y,Y,Y,Y,555000,53.534119251199996,-113.03540636129999,39.0
1993.0,Residential,2 Storey & Basement,1644,Y,Y,Y,Y,541000,53.4947539906,-113.0111381276,25.0
1996.0,Residential,2 Storey & Basement,1556,Y,Y,Y,Y,518000,53.5166252955,-113.0579464258,22.0
1978.0,Residential,1 Storey & Basement,1495,Y,N,Y,N,479000,53.4655658864,-113.0671729196,40.0
1994.0,Residential,1 Storey & Bonus Upper,2249,Y,Y,Y,Y,686000,53.461048183500004,-113.0879111774,24.0
1976.0,Residential,1 Storey & Basement,2250,Y,Y,Y,N,599000,53.4952965341,-113.01594034690001,42.0
1980.0,Residential,2 Storey & Basement,2315,Y,Y,Y,Y,485000,53.519023402799995,-113.3324119357,38.0
1970.0,Residential,Split Entry,1146,Y,N,Y,Y,319000,53.5350734995,-113.3196807592,48.0
1983.0,Residential,Split Entry,1168,Y,Y,Y,Y,361000,53.4849383725,-112.9774347692,35.0
1968.0,Residential,1 Storey & Basement,1275,Y,Y,Y,Y,375000,53.513986303100005,-113.30309425620001,50.0
1961.0,Residential,1 Storey & Basement,1229,Y,N,Y,Y,364000,53.5197101734,-113.2991561839,57.0
2012.0,Residential,1 Storey & Basement,1946,Y,Y,Y,Y,802000,53.500582431000005,-113.02969126209999,6.0
1958.0,Residential,1 Storey & Basement,1050,Y,Y,Y,Y,339000,53.5208568734,-113.3118704268,60.0
1971.0,Residential,Split Entry,1155,Y,Y,Y,Y,378000,53.5386635717,-113.3028533248,47.0
1968.0,Residential,1 Storey & Basement,1060,Y,N,Y,Y,364000,53.5157944399,-113.30654042229999,50.0
1979.0,Residential,1 Storey & Basement,1402,Y,Y,Y,Y,396000,53.475815688199994,-112.95884746729999,39.0
1962.0,Residential,Split Level & Crawl Space,1120,N,Y,Y,Y,359000,53.5149960487,-113.3195867137,56.0
1975.0,Residential,1 Storey & Basement,1232,Y,Y,Y,Y,390000,53.54039693399999,-113.3156507017,43.0
1976.0,Residential,1 Storey & Basement,1751,Y,Y,Y,Y,416000,53.4561832671,-113.07247559139999,42.0
1971.0,Residential,1 Storey & Basement,1077,Y,Y,Y,Y,328000,53.5385101939,-113.30285360290002,47.0
1969.0,Residential,Split Level & Crawl Space,1420,Y,Y,Y,N,562000,53.528148333500006,-113.3176899103,49.0
1958.0,Residential,1 Storey & Basement,1340,N,Y,Y,Y,361000,53.5202384743,-113.3061846325,60.0
1955.0,Residential,1 Storey Basementless,815,Y,Y,N,N,321000,53.46126103,-113.08833542290002,63.0
1969.0,Residential,1 Storey & Basement,1119,Y,Y,Y,Y,343000,53.5135234136,-113.29644321,49.0
2001.0,Residential,2 Storey & Basement,3297,Y,Y,Y,N,695000,53.5217153813,-113.01683806049999,17.0
1958.0,Residential,1 Storey & Basement,1075,N,N,Y,Y,401000,53.4717828128,-113.0520867006,60.0
1981.0,Residential,Split Level & Crawl Space,1719,Y,Y,Y,Y,533000,53.5193792854,-113.0459669325,37.0
1982.0,Residential,2 Storey & Basement,3195,Y,Y,Y,Y,562000,53.5177289126,-113.33241867129999,36.0
1959.0,Residential,1 Storey & Basement,1927,Y,Y,Y,Y,448000,53.5193764452,-113.29665633389999,59.0
1976.0,Residential,Split Entry,818,Y,N,Y,Y,273000,53.4912930487,-112.9686571009,42.0
1962.0,Residential,1 Storey & Basement,1064,Y,Y,Y,Y,340000,53.5194370684,-113.300794432,56.0
1999.0,Residential,2 Storey & Basement,2226,Y,N,Y,Y,618000,53.46195822399999,-113.0898283309,19.0
1958.0,Residential,1 Storey & Basement,1100,Y,N,Y,Y,367000,53.518927104700005,-113.3162729242,60.0
1975.0,Residential,Manufactured Home,1249,N,N,N,N,185000,53.4895966215,-112.96923961120001,43.0
1970.0,Residential,Split Level,1214,Y,Y,Y,Y,391000,53.519103538,-113.30074112790001,48.0
1992.0,Residential,Split Entry,1223,Y,Y,Y,N,482000,53.5357030276,-113.035061685,26.0
1961.0,Residential,1 Storey & Basement,1189,N,Y,Y,Y,354000,53.5193764452,-113.29665633389999,57.0
1970.0,Residential,2 Storey & Basement,1695,Y,Y,Y,Y,434000,53.5403594548,-113.3072955627,48.0
1950.0,Residential,1 Storey & Basement,1439,Y,Y,Y,Y,497000,53.482766824399995,-113.06204241379999,68.0
1958.0,Residential,1 Storey & Basement,1303,N,Y,Y,Y,353000,53.5202169497,-113.3118188195,60.0
1977.0,Residential,Manufactured Home,1380,Y,N,N,N,241000,53.494168934899996,-112.9700026241,41.0
1992.0,Residential,1 3/4 Storey & Basement,1803,Y,Y,Y,Y,642000,53.476440608699995,-113.05878153299999,26.0
1976.0,Residential,1 Storey & Basement,1247,Y,Y,Y,Y,472000,53.463070703199996,-113.022038138,42.0
1969.0,Residential,1 Storey & Basement,1039,N,Y,Y,Y,334000,53.5177061197,-113.2977858048,49.0
1959.0,Residential,1 Storey & Basement,1477,Y,N,Y,Y,370000,53.5166179158,-113.3053636934,59.0
1979.0,Residential,Split Entry,1495,Y,Y,Y,Y,485000,53.494143022299994,-113.0822322824,39.0
1958.0,Residential,2 Storey Basementless,1961,Y,Y,N,N,409000,53.5200510205,-113.3108454171,60.0
1980.0,Residential,2 Storey & Basement,2361,Y,N,Y,Y,610000,53.490326296800006,-113.0335874042,38.0
1971.0,Residential,1 Storey & Basement,1109,Y,Y,Y,Y,366000,53.535582968199996,-113.3081886065,47.0
1970.0,Residential,Manufactured Home,911,Y,Y,N,N,199000,53.4970955116,-112.9688583751,48.0
1998.0,Residential,2 Storey & Basement,2305,Y,Y,Y,Y,600000,53.458237140600005,-113.04016444,20.0
1993.0,Residential,1 Storey & Basement,1320,Y,Y,Y,Y,444000,53.5045919138,-113.0377472458,25.0
1968.0,Residential,1 Storey & Basement,1224,Y,Y,Y,N,355000,53.5129911142,-113.30298297549999,50.0
2006.0,Residential,2 Storey & Basement,1176,Y,N,Y,Y,331000,53.4945018681,-112.970833157,12.0
1993.0,Residential,1 Storey & Basement,1391,Y,Y,Y,Y,546000,53.5018573559,-113.01439612440001,25.0
1962.0,Residential,1 Storey & Basement,1054,N,N,Y,Y,275000,53.5252975015,-113.30993263469999,56.0
1962.0,Residential,1 Storey & Basement,1089,Y,N,Y,Y,411000,53.5253728771,-113.31207846139999,56.0
1969.0,Residential,1 Storey & Basement,1419,Y,Y,Y,Y,378000,53.5131738512,-113.3020672733,49.0
1955.0,Residential,1 Storey & Basement,930,Y,N,Y,Y,310000,53.5140040239,-113.3091613569,63.0
1960.0,Residential,1 Storey & Basement,1520,N,N,Y,Y,353000,53.518288914799996,-113.3028534696,58.0
1973.0,Residential,1 Storey & Basement,1586,Y,Y,Y,Y,513000,53.5316366476,-113.04071564370001,45.0
1969.0,Residential,1 Storey & Basement,1171,Y,Y,Y,Y,331000,53.5132222184,-113.29644412549999,49.0
1990.0,Residential,2 Storey & Basement,1591,Y,Y,Y,N,493000,53.519394054399996,-113.0428882061,28.0
2000.0,Residential,2 Storey Basementless,2339,Y,Y,N,N,490000,53.4938648302,-112.9717862624,18.0
1969.0,Residential,1 Storey & Basement,1292,Y,Y,Y,Y,362000,53.5128650985,-113.29584665950001,49.0
1980.0,Residential,2 Storey & Basement,2986,Y,Y,Y,Y,724000,53.47154087569999,-112.9545187673,38.0
1960.0,Residential,1 Storey & Basement,1091,Y,N,Y,Y,339000,53.5163492421,-113.3034937262,58.0
1985.0,Residential,2 Storey & Basement,1761,Y,Y,Y,Y,434000,53.515257314399996,-113.3212552107,33.0
1971.0,Residential,1 Storey & Basement,1299,Y,Y,Y,Y,402000,53.5358096463,-113.30658849870001,47.0
1991.0,Residential,Split Entry,1557,Y,Y,Y,Y,530000,53.4974554192,-113.0578561585,27.0
1959.0,Residential,Split Level & Crawl Space,937,Y,Y,N,N,349000,53.5162408549,-113.31105024700001,59.0
1961.0,Residential,1 Storey & Basement,1045,Y,Y,Y,Y,346000,53.514450050600004,-113.31801376899999,57.0
1958.0,Residential,1 Storey & Basement,1057,Y,Y,Y,Y,333000,53.5191212435,-113.3116413608,60.0
1969.0,Residential,1 Storey & Basement,1119,Y,N,Y,N,345000,53.51770643060001,-113.29804197200001,49.0
1962.0,Residential,Split Level,1020,Y,N,Y,Y,290000,53.5255222775,-113.30985846969999,56.0
1978.0,Residential,1 Storey & Basement,1167,Y,Y,Y,Y,330000,53.4951246961,-112.96886818899999,40.0
1985.0,Residential,2 Storey & Basement,1445,Y,Y,Y,Y,403000,53.514955155600006,-113.321685569,33.0
1971.0,Residential,1 Storey & Basement,1477,Y,Y,Y,Y,389000,53.539518773999994,-113.2978673316,47.0
1968.0,Residential,1 Storey & Basement,1001,Y,Y,Y,Y,359000,53.5157945912,-113.30732378280001,50.0
1962.0,Residential,Split Entry & Bonus Upper,1381,Y,N,Y,Y,364000,53.5253727726,-113.3110077874,56.0
1985.0,Residential,1 Storey & Basement,1506,Y,N,Y,N,373000,53.4670100807,-113.0165330001,33.0
1971.0,Residential,Split Entry,960,N,Y,Y,Y,352000,53.5403594548,-113.3072955627,47.0
1973.0,Residential,1 Storey & Basement,1208,Y,Y,Y,Y,374000,53.5219962063,-113.3230163237,45.0
1970.0,Residential,1 Storey & Basement,987,Y,Y,Y,Y,499000,53.539011453,-113.049484423,48.0
1968.0,Residential,1 Storey & Basement,1072,Y,N,Y,Y,329000,53.5126888163,-113.30766964690001,50.0
1991.0,Residential,1 Storey & Basement,1245,Y,Y,Y,Y,468000,53.5011519145,-113.0199870527,27.0
1959.0,Residential,1 Storey & Basement,1175,Y,N,Y,Y,334000,53.5202909491,-113.3002587608,59.0
1991.0,Residential,1 Storey & Basement,2023,Y,Y,Y,Y,637000,53.4925984812,-113.0345987742,27.0
1992.0,Residential,1 Storey & Basement,1713,Y,Y,Y,Y,513000,53.5043118845,-113.012287946,26.0
1970.0,Residential,1 Storey & Basement,1217,Y,Y,Y,Y,396000,53.524137537799994,-113.3308121206,48.0
1994.0,Residential,2 Storey & Basement,1851,Y,Y,Y,Y,553000,53.470088043900006,-113.053253043,24.0
1958.0,Residential,1 Storey & Basement,1073,Y,N,Y,Y,342000,53.518221609099996,-113.3121750456,60.0
1984.0,Residential,1 3/4 Storey & Basement,2463,N,Y,Y,N,479000,53.4756375901,-113.0640608847,34.0
1960.0,Residential,1 Storey & Basement,1238,Y,Y,Y,Y,350000,53.520306750799996,-113.3069608609,58.0
1958.0,Residential,1 Storey & Basement,1350,Y,Y,Y,Y,382000,53.515157189499995,-113.3150820846,60.0
1992.0,Residential,1 Storey & Basement,1834,Y,Y,Y,N,599000,53.5289256179,-113.031985405,26.0
1965.0,Residential,Split Level,1745,Y,Y,N,N,480000,53.5266746179,-113.3093441104,53.0
1969.0,Residential,1 Storey & Basement,1119,Y,N,Y,N,319000,53.5172126246,-113.29725919370001,49.0
1996.0,Residential,Split Entry,1815,Y,Y,Y,Y,626000,53.5172733243,-113.0482276607,22.0
1971.0,Residential,1 Storey & Basement,989,Y,N,Y,Y,344000,53.537738680100006,-113.2979134755,47.0
2001.0,Residential,1 Storey & Basement,1561,Y,Y,Y,Y,647000,53.5194841194,-113.0193452197,17.0
1933.0,Residential,1 1/2 Storey & Basement,1698,N,Y,Y,N,371000,53.4629006559,-113.0919115791,85.0
1991.0,Residential,1 Storey & Basement,1228,Y,N,Y,Y,439000,53.5157654974,-113.0493672643,27.0
1996.0,Residential,1 Storey & Basement,1535,Y,Y,Y,N,554000,53.497375847200004,-113.0080456504,22.0
1994.0,Residential,Split Entry,1685,Y,Y,Y,Y,581000,53.5166304053,-113.0553562266,24.0
1970.0,Residential,Split Entry,1058,Y,Y,Y,Y,342000,53.5165937491,-113.2988323549,48.0
1976.0,Residential,1 Storey & Basement,1402,Y,Y,Y,Y,440000,53.5027310092,-113.01443780139999,42.0
1971.0,Residential,Split Entry,1005,Y,Y,Y,Y,401000,53.527347885299996,-113.0472050705,47.0
2003.0,Residential,1 Storey & Basement,1602,Y,N,Y,Y,556000,53.521718881700004,-113.01744641959999,15.0
2002.0,Residential,2 Storey & Basement,2348,Y,Y,Y,N,625000,53.473207880299995,-112.9637993866,16.0
1972.0,Residential,Manufactured Home,1034,Y,Y,N,N,225000,53.5015206968,-112.96873489309999,46.0
1959.0,Residential,1 Storey & Basement,1038,Y,N,Y,Y,318000,53.5180433763,-113.3169540309,59.0
1981.0,Residential,2 Storey & Basement,1939,Y,Y,Y,N,439000,53.459151879,-113.0478248174,37.0
1981.0,Residential,2 Storey & Basement,1479,Y,Y,Y,Y,467000,53.5295469978,-113.0619350815,37.0
1992.0,Residential,Split Entry,1494,Y,Y,Y,Y,527000,53.5204827996,-113.02205950700001,26.0
1969.0,Residential,2 Storey & Basement,2261,Y,Y,Y,Y,444000,53.519442573599996,-113.3047848768,49.0
2000.0,Residential,1 Storey & Basement,1754,Y,N,Y,Y,685000,53.520713457,-113.01495724860001,18.0
1991.0,Residential,1 Storey & Basement,1559,Y,N,Y,Y,481000,53.524827242200004,-113.0149868382,27.0
1976.0,Residential,1 Storey & Basement,1275,Y,N,Y,Y,450000,53.500293946300005,-113.0174288722,42.0
1977.0,Residential,1 Storey Slab on Grade,1128,N,Y,N,N,406000,53.5080211465,-113.07179050200001,41.0
1976.0,Residential,1 Storey & Basement,1599,Y,Y,Y,Y,503000,53.5069760182,-113.06704364299999,42.0
1998.0,Residential,1 Storey & Basement,1232,Y,Y,Y,Y,482000,53.5048123688,-113.0274201883,20.0
1969.0,Residential,1 Storey & Basement,1431,Y,N,Y,Y,384000,53.5156695995,-113.2969789711,49.0
1970.0,Residential,1 Storey & Basement,1209,Y,N,Y,Y,349000,53.5131038888,-113.3036587511,48.0
1976.0,Residential,1 Storey & Basement,1273,Y,Y,Y,N,400000,53.4970254905,-113.0152789023,42.0
1988.0,Residential,1 Storey & Basement,1676,Y,Y,Y,Y,488000,53.470391184499995,-112.95653355469999,30.0
1956.0,Residential,1 Storey & Basement,1057,Y,Y,Y,Y,323000,53.5153419266,-113.3116254945,62.0
1973.0,Residential,1 Storey & Basement,1779,Y,Y,Y,Y,526000,53.5273584401,-113.04497601780001,45.0
1994.0,Residential,1 Storey & Basement,1153,Y,Y,Y,Y,433000,53.4947465394,-113.0059142822,24.0
1970.0,Residential,1 Storey & Basement,1187,Y,N,Y,Y,370000,53.5262823674,-113.32820418040001,48.0
1970.0,Residential,1 Storey & Basement,1079,Y,N,Y,Y,388000,53.525471445,-113.32820915049999,48.0
2002.0,Residential,Split Entry,1213,Y,N,Y,Y,451000,53.474124354,-112.9586643024,16.0
1970.0,Residential,Split Entry,1005,Y,N,Y,Y,335000,53.5366360671,-113.3163930825,48.0
1962.0,Residential,1 Storey & Basement,1045,Y,N,Y,Y,337000,53.523584442600004,-113.30019081399999,56.0
1982.0,Residential,1 Storey Basementless,930,Y,N,N,N,373000,53.491874694399996,-113.0765862626,36.0
1958.0,Residential,1 Storey Basementless,486,N,N,N,N,245000,53.46126103,-113.08833542290002,60.0
1974.0,Residential,1 Storey & Basement,1206,Y,N,Y,Y,413000,53.522070426099994,-113.3221951557,44.0
1958.0,Residential,1 Storey & Basement,1321,N,N,Y,Y,313000,53.5192375668,-113.31133277139999,60.0
1976.0,Residential,1 Storey & Basement,1287,N,Y,Y,Y,320000,53.4580627738,-113.0642441283,42.0
1969.0,Residential,1 Storey & Basement,1119,Y,Y,Y,Y,360000,53.514125801999995,-113.296441373,49.0
1960.0,Residential,1 Storey & Basement,1039,Y,N,Y,Y,336000,53.5140015373,-113.3151839793,58.0
1959.0,Residential,2 Storey Basementless,2093,Y,Y,N,N,428000,53.520522872200004,-113.3115351118,59.0
1963.0,Residential,1 Storey & Basement,1591,Y,Y,Y,Y,434000,53.520739089799996,-113.2980403517,55.0
1959.0,Residential,1 Storey & Basement,1147,Y,Y,Y,Y,414000,53.5213758954,-113.3096216917,59.0
1971.0,Residential,1 Storey & Basement,1423,Y,Y,Y,Y,433000,53.5380531279,-113.3023027569,47.0
1976.0,Residential,1 Storey & Basement,1571,Y,Y,Y,Y,398000,53.54031334850001,-113.3137644733,42.0
1959.0,Residential,Split Entry,1582,Y,Y,Y,Y,420000,53.520564224,-113.3115955642,59.0
1969.0,Residential,1 Storey & Basement,1067,Y,N,Y,Y,319000,53.5157920999,-113.30465411629999,49.0
1957.0,Residential,1 Storey & Basement,1134,Y,N,Y,Y,328000,53.5135120724,-113.3110330499,61.0
1970.0,Residential,Split Level & Crawl Space,1047,Y,N,Y,Y,362000,53.5244395201,-113.32732837100001,48.0
1996.0,Residential,2 Storey & Basement,1535,N,Y,Y,Y,408000,53.4638639707,-113.09273381889999,22.0
1979.0,Residential,Split Entry,1441,Y,Y,Y,Y,566000,53.471374605600005,-113.09065531,39.0
1962.0,Residential,1 Storey & Basement,1049,N,N,Y,Y,282000,53.5235052752,-113.3047526527,56.0
1961.0,Residential,1 Storey & Basement,1049,N,Y,Y,Y,353000,53.5234283748,-113.3036478309,57.0
1976.0,Residential,1 1/2 Storey & Basement,2616,Y,Y,Y,Y,946000,53.537590992700004,-112.9636461061,42.0
1971.0,Residential,Split Level,1036,Y,N,N,N,326000,53.5353949092,-113.2982605071,47.0
1970.0,Residential,Split Entry,1119,Y,N,Y,Y,345000,53.5240357085,-113.3279383949,48.0
1990.0,Residential,Split Entry,1007,Y,N,Y,Y,484000,53.502971616800004,-113.0415838895,28.0
1971.0,Residential,1 Storey & Basement,1521,Y,Y,Y,Y,502000,53.531466485500005,-113.04744781549999,47.0
1969.0,Residential,2 Storey & Basement,1934,Y,Y,Y,Y,459000,53.51943139390001,-113.30083996229999,49.0
1977.0,Residential,1 Storey & Basement,1399,Y,Y,Y,N,382000,53.46703217100001,-113.0243307957,41.0
1979.0,Residential,1 1/2 Storey & Basement,1863,Y,Y,Y,Y,497000,53.5283358956,-113.0538656217,39.0
1980.0,Residential,2 Storey & Basement,1865,Y,Y,Y,Y,418000,53.519392593999996,-113.3252571716,38.0
1958.0,Residential,1 Storey & Basement,1046,Y,N,Y,Y,297000,53.5194243041,-113.3040770225,60.0
1963.0,Residential,1 Storey & Basement,1344,N,N,Y,Y,400000,53.4639865075,-113.09596906530001,55.0
1970.0,Residential,1 Storey & Basement,1150,Y,N,Y,Y,365000,53.5211131893,-113.3244096376,48.0
1981.0,Residential,2 Storey & Basement,1888,Y,Y,Y,Y,427000,53.5193882617,-113.32941425709998,37.0
2000.0,Residential,1 Storey & Basement,1338,Y,Y,Y,Y,495000,53.5285257564,-113.0172859976,18.0
1959.0,Residential,1 Storey & Basement,1047,Y,N,Y,Y,356000,53.515658369099995,-113.30857544979999,59.0
1976.0,Residential,Manufactured Home,1109,Y,N,N,N,213000,53.49569951189999,-112.9688653105,42.0
1960.0,Residential,1 Storey & Basement,1305,Y,Y,Y,Y,392000,53.5205308293,-113.29911880610001,58.0
1958.0,Residential,1 Storey & Basement,1260,Y,Y,Y,Y,411000,53.5150277296,-113.3148574642,60.0
2001.0,Residential,1 Storey & Basement,1857,Y,N,Y,Y,663000,53.4739629916,-113.08883174559999,17.0
1961.0,Residential,1 Storey & Basement,1410,Y,N,Y,Y,377000,53.5144500835,-113.31963822440001,57.0
1975.0,Residential,1 Storey & Basement,1206,Y,Y,Y,Y,381000,53.5391217433,-113.3166654133,43.0
1957.0,Residential,1 Storey & Basement,1388,Y,Y,Y,Y,406000,53.5029783582,-113.0071315552,61.0
1983.0,Residential,Split Entry,1075,Y,Y,Y,Y,430000,53.503104391899996,-113.017896568,35.0
1970.0,Residential,1 Storey Basementless,601,N,Y,N,N,251000,53.495828468,-112.9708398293,48.0
1983.0,Residential,Split Level & Crawl Space,1256,Y,Y,Y,N,372000,53.5145138255,-113.3210389907,35.0
1969.0,Residential,1 Storey & Basement,1179,N,N,Y,Y,333000,53.5158597058,-113.3000490848,49.0
1969.0,Residential,1 Storey & Basement,1187,Y,Y,Y,Y,355000,53.5148918728,-113.2994112042,49.0
2004.0,Residential,Split Entry,1399,Y,N,Y,Y,529000,53.5009118482,-113.0109176354,14.0
1990.0,Residential,1 Storey & Basement,1328,Y,Y,Y,Y,634000,53.5357209047,-113.0311183197,28.0
1972.0,Residential,Split Entry,927,Y,N,Y,Y,346000,53.5407986026,-113.3060771582,46.0
1998.0,Residential,2 Storey & Basement,2327,Y,Y,Y,Y,637000,53.4688287037,-113.0701823208,20.0
1970.0,Residential,2 Storey & Basement,2360,Y,Y,Y,Y,496000,53.5213184588,-113.32732919840001,48.0
1963.0,Residential,1 Storey & Basement,1634,Y,Y,Y,Y,442000,53.5245514767,-113.31174285809999,55.0
1989.0,Residential,1 Storey Slab on Grade,2046,Y,Y,N,N,533000,53.4918781868,-113.0755536606,29.0
1993.0,Residential,2 Storey & Basement,2602,Y,Y,Y,Y,584000,53.500910394499996,-113.0098434261,25.0
1980.0,Residential,1 1/2 Storey & Basement,2672,Y,Y,Y,Y,571000,53.5189123591,-113.33195594040001,38.0
1988.0,Residential,2 Storey & Basement,2046,Y,Y,Y,Y,479000,53.51816251899999,-113.32643875049999,30.0
1991.0,Residential,1 3/4 Storey & Basement,2232,Y,Y,Y,Y,475000,53.474123883599994,-112.9563233409,27.0
1991.0,Residential,1 Storey & Basement,1203,Y,Y,Y,Y,439000,53.516796425600006,-113.04022344389999,27.0
2006.0,Residential,2 Storey & Basement,3335,Y,Y,Y,Y,965000,53.52332942060001,-113.0224665949,12.0
1979.0,Residential,1 Storey & Basement,1369,Y,Y,Y,Y,426000,53.5310240437,-113.3307299927,39.0
